"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EEF1A1|1915",262028.079981089,0.0825657429890466,0.081157986347391,1.01734587937692,0.3089889182625,0.403061640394445
"ZNF468|90333",1234.44910663613,-0.0773642529759191,0.0760553562663265,-1.01720978999834,0.309053639760362,0.40311810332896
"ST8SIA2|8128",19.8874719669552,0.377991619164837,0.371665879193483,1.0170199642353,0.309143932217483,0.403207909928546
"TRAF3IP3|80342",134.306795308446,-0.194013625379667,0.190818052035969,-1.01674670351994,0.309273941926301,0.403349502595471
"C3orf31|132001",346.882091838107,-0.0671714831738897,0.0660715381305708,-1.01664778926662,0.309321011431754,0.403382914006527
"ELF2|1998",2144.15437451848,0.0450839981778202,0.0443553621442007,1.01642723671719,0.309425980988844,0.403491822515443
"NAT14|57106",465.53434637168,-0.130931515056485,0.128831537659206,-1.01630018111585,0.309486462387011,0.403542707335165
"FAU|2197",20449.2332080777,0.118356154301519,0.116496795136695,1.01596060357405,0.309648147465173,0.403725536509921
"BANP|54971",561.738721520221,0.0614275129830198,0.0605095947848674,1.0151697958219,0.310024895719849,0.404188724626439
"C17orf57|124989",83.9291713290932,0.156693712931363,0.15442230869985,1.01470904204605,0.310244542657221,0.404433997225384
"LOC642852|642852",540.675826435595,-0.114065218180636,0.112414420435143,-1.01468492866932,0.310256040626078,0.404433997225384
"ASB16|92591",63.2383860015303,-0.146001434644982,0.143949814444588,-1.01425232959354,0.310462364414837,0.404674898649824
"PRR5|55615",1176.9441576778,0.140145722782502,0.138239826290017,1.01378688431282,0.310684454992535,0.404908252556284
"ISCA1|81689",1988.98961697187,-0.0511584368541236,0.0504616926253445,-1.01380738918038,0.310674668739688,0.404908252556284
"PKP4|8502",4531.52562140334,-0.0702280960066971,0.0693167511115807,-1.01314754197942,0.310989692685931,0.405277974425429
"EGFL7|51162",1507.78450470713,0.170068964553984,0.167883703708651,1.01301651558227,0.311052272317868,0.405331437941758
"WDR45|11152",3315.67808316508,0.0771490080745918,0.0761768662544352,1.01276164100673,0.311174026981776,0.40546199954215
"CACNG7|59284",0.688111666575483,-0.805309407914247,0.795331816674301,-1.01254519312665,0.311277449731615,0.405568658089311
"SNED1|25992",1586.3362153486,-0.0891257787505197,0.0880364357281896,-1.01237377471407,0.311359372665044,0.405647291323691
"ARHGEF10|9639",1530.35205725987,-0.0954000862447089,0.0942404176846775,-1.01230542678526,0.311392040931883,0.405661747816007
"FIG4|9896",1219.10820049864,-0.0590788545623407,0.0583816507496899,-1.0119421736744,0.311565702990765,0.405859867327607
"DDX31|64794",692.919394445239,0.0833026740265196,0.0823599615473906,1.01144624719848,0.311802895892531,0.406140711869436
"C17orf68|80169",1362.55026173106,0.0835870870482213,0.0826471479424508,1.01137291641842,0.31183797881301,0.406158276186359
"LECT2|3950",0.303421648489107,-0.878941917729309,0.869326780148151,-1.01106044102256,0.311987502495955,0.406296744074545
"ZNF551|90233",308.319889975359,-0.115005177730972,0.113746164519033,-1.01106862123451,0.311983587552187,0.406296744074545
"PTPRB|5787",1728.97870035101,-0.133222047107351,0.131780339664412,-1.01094023165072,0.312045036882451,0.406334689360922
"REM2|161253",16.0358708369804,-0.197775188170353,0.195640888378699,-1.01090927264408,0.312059855557056,0.406334689360922
"NDUFB7|4713",4149.26210701327,0.1112502598033,0.110061375982448,1.0108020076093,0.312111202059258,0.406373409591106
"CORT|1325",18.243200961811,0.154244412587446,0.152629650689158,1.01057960816261,0.312217679779885,0.406483901153471
"ERAS|3266",2.368005501338,0.309560564213042,0.306399339097771,1.01031733659929,0.312343277745673,0.40661926881325
"C22orf36|388886",1679.41469772214,0.14058574964936,0.139158553968289,1.01025589617291,0.312372705467584,0.406629428652771
"RPS28|6234",1362.14437395172,0.368905176530104,0.365203229462875,1.01013667670101,0.312429812454673,0.40666550998292
"STAG1|10274",1877.31994084886,-0.088605257703784,0.0877186206108085,-1.01010774094259,0.312443673928914,0.40666550998292
"MRPL27|51264",2106.21108761256,0.0943180415875556,0.093383137814013,1.01001148382275,0.312489788149725,0.406697381559663
"SIRT4|23409",68.0559754991373,0.0986561797040183,0.0977117213750405,1.0096657628756,0.312655450811605,0.406884827163477
"SF3B2|10992",11761.0043345673,0.0340683217165286,0.0337468267753835,1.00952667174561,0.312722116854157,0.406943423115523
"RAB8A|4218",4026.18275637124,0.0613458566329992,0.0607977255327342,1.00901565141561,0.312967128044142,0.407234074375179
"PTPRO|5800",47.6351593106217,-0.200160483406099,0.198404285122173,-1.00885161468586,0.313045803046587,0.407286372777362
"UBXN7|26043",970.778091060976,0.142888754203738,0.141636470190189,1.00884153644798,0.313050637177558,0.407286372777362
"EHF|26298",13284.6098440466,-0.162309033265414,0.160959076882808,-1.00838695405534,0.313268733427481,0.407541925430909
"DHRS7C|201140",0.381934633261915,-1.07610668735226,1.06722466251198,-1.00832254458904,0.313299643423016,0.407553942623811
"PKIA|5569",893.11273841899,-0.125026377389022,0.124028857875101,-1.00804264048714,0.313433992253325,0.407700506628192
"CHCHD4|131474",818.579359141369,-0.0583082831152014,0.0578570897736232,-1.00779841058967,0.313551249092907,0.407824819421228
"RASSF9|9182",118.162410786059,-0.187307286651195,0.185894117315431,-1.00760201213557,0.313645562590508,0.40791927550415
"ZNF808|388558",537.261306021381,-0.0686355869312884,0.0681331189964196,-1.00737479719511,0.313754697917958,0.40803299407657
"EHBP1|23301",2501.48293240725,-0.0730076979152136,0.0724942779751799,-1.0070822133053,0.313895267898207,0.40816502878967
"LOC91948|91948",2.09592138067792,-0.335540082257896,0.333183434568407,-1.00707312382604,0.31389963554141,0.40816502878967
"C11orf90|387804",4.8884785085717,0.298575298036327,0.296599677236088,1.00666090003418,0.314097757826916,0.408394408900999
"RPS20|6224",46130.4973478074,0.121577958972625,0.120793103564752,1.00649751835751,0.31417630480034,0.408444696886182
"TMEM218|219854",866.451728277942,0.0583564451737219,0.057980148571754,1.00649009378619,0.314179874525851,0.408444696886182
"MICAL3|57553",3052.02320916341,-0.0855939535806379,0.0850476637952325,-1.00642333676232,0.314211972425797,0.408458187575495
"PCDHGB6|56100",296.204704952426,0.221663202925924,0.220276805129636,1.00629388916128,0.314274219155089,0.408510865501586
"HGF|3082",237.125575917857,-0.233148434609237,0.231761671337991,-1.00598357469223,0.314423471322335,0.408676622768628
"RASSF1|11186",1391.72502030088,-0.0576207737162127,0.0572942178512274,-1.00569963038562,0.314560081041906,0.408825926048313
"CXCL2|2920",428.400941988987,-0.363785962296966,0.361924584031313,-1.00514300035914,0.314827997023726,0.409145852386397
"C3orf63|23272",3616.83579986558,0.0650818601305311,0.0648036836264863,1.00429260326694,0.3152375978638,0.409649853350062
"TUBGCP6|85378",2597.33631159807,0.0952391756575298,0.0948403308889745,1.00420543417359,0.315279603358485,0.409676129156738
"YPEL3|83719",2314.13037981437,-0.108266928702595,0.107917353257141,-1.00323928853797,0.315745420866008,0.410224722909028
"FOLR4|390243",0.865345477331055,-0.568159095480518,0.566304842443575,-1.00327430192711,0.315728531620077,0.410224722909028
"PTTG1IP|754",16615.2960343494,-0.0520138407134231,0.0518619444671515,-1.00292885752419,0.315895187980483,0.410390950602624
"HIST1H1D|3007",7.69286999731318,0.220903556141297,0.220442085914886,1.0020933853193,0.316298492316455,0.41088651202065
"GLYAT|10249",0.449593391953515,-0.883260491825435,0.881552046011893,-1.00193799767271,0.316373539262494,0.410955612753415
"KCNA6|3742",13.1196306989088,0.22741678791055,0.227126634475679,1.00127749629866,0.316692669348337,0.411341735536364
"LRRC14B|389257",2.56299833976997,-0.474749742514386,0.474197128532494,-1.00116536762591,0.316746866781307,0.411383716404619
"ACY3|91703",40.7775944771118,-0.327218218197723,0.326859014969871,-1.00109895462998,0.316778970395148,0.411396998500053
"ENO1|2023",32626.7515141857,0.0964252747128997,0.0963425597559789,1.00085855054226,0.316895198028207,0.411476148921825
"B3GALT1|8708",7.7803199080499,-0.243825473679874,0.243602914086281,-1.00091361630228,0.316868573037387,0.411476148921825
"C19orf70|125988",2232.20986019563,0.09980278002383,0.0997193030251284,1.00083711975685,0.316905560480447,0.411476148921825
"CBWD6|644019",273.633632580809,-0.174889477273138,0.174989141423258,-0.999430455231056,0.317586212674449,0.412331450520783
"CPOX|1371",750.023135806463,0.0645977389587127,0.0646398986464393,0.999347776085523,0.317626248982563,0.412345690214891
"KHDRBS1|10657",8052.81222857527,0.0437940198434899,0.0438242791168012,0.999309531749954,0.31764476942702,0.412345690214891
"ARID1B|57492",5188.22755647803,0.0658204962321796,0.0658684508107852,0.99927196437725,0.317662962730291,0.412345690214891
"RFC4|5984",375.037285226287,0.0784805967754455,0.0785509056958586,0.999104925401048,0.317743865418214,0.412422238348255
"C14orf145|145508",168.156236965084,0.0838579654977919,0.0839376042897903,0.999051214379154,0.317769882371692,0.412427540755033
"CTNNB1|1499",22972.2420224048,-0.0701652919431378,0.070245173694465,-0.998862815092825,0.317861151688653,0.412517526397868
"PDGFRL|5157",231.237442385454,0.151138987641101,0.151320312441153,0.998801715400086,0.317890754890845,0.412527475379363
"CHADL|150356",494.836357585365,0.126187727352522,0.126351293551993,0.998705464780989,0.317937392612247,0.412559527192472
"C16orf73|254528",1.06117989265342,-0.439977953555789,0.440604821233715,-0.998577256426359,0.317999522246352,0.412611675694656
"ESCO1|114799",1340.71859088873,0.0596108297852817,0.0597014274249576,0.998482487880383,0.318045452097398,0.412642798861016
"ATP12A|479",178.170593521116,-0.525098011017542,0.525976302183772,-0.998330169700453,0.318119282652423,0.412710114541484
"SNX20|124460",44.7301420662365,-0.219029733946712,0.219423851521748,-0.99820385262449,0.318180518658823,0.41276108260066
"CSF2RB|1439",294.723967777071,-0.221481857457364,0.22216601946622,-0.99692049211441,0.318803104065386,0.413540206384051
"FOS|2353",55997.2508045193,-0.273507054428426,0.27441813653851,-0.996679949359122,0.318919885155516,0.413606099334447
"CEP170|9859",1356.83676242698,0.100192128625522,0.10052420303914,0.99669657253101,0.318911813871968,0.413606099334447
"ZNF580|51157",1186.14823903501,0.113982302852334,0.114357697100117,0.996717367896505,0.318901716992584,0.413606099334447
"SUMF2|25870",11826.8851730064,-0.0929502452833327,0.0932650430259048,-0.996624697396165,0.318946713382769,0.413612367778978
"MSH4|4438",1.51665887321633,-0.326399700424059,0.327526449643421,-0.996559822204928,0.318978216165117,0.413624696937321
"TTC32|130502",258.298694027086,0.130600201339273,0.131117293927357,0.996056259455979,0.319222810758985,0.413913325265305
"SC5DL|6309",13068.5614316396,-0.0924021585536596,0.092804040366881,-0.995669565553044,0.319410722165277,0.414128421836599
"TTL|150465",1160.0099449434,0.0729621312198454,0.0733039873342302,0.995336459491267,0.319572650922203,0.414309803556845
"ADCK5|203054",347.098980181291,0.112116227144277,0.112656084383578,0.995207917599348,0.319635151771229,0.414362265893973
"DIMT1L|27292",1247.78144770599,-0.0598705681695699,0.0602002975395234,-0.99452279501215,0.319968413412245,0.414765700297599
"SLC25A14|9016",300.260526311511,-0.0623080232619595,0.0626727956617197,-0.994179733073836,0.320135373107614,0.414939362057553
"TBC1D3C|414060",63.8865401675069,0.340135404813596,0.342134550199249,0.994156844479785,0.320146514442597,0.414939362057553
"CAPN13|92291",236.480790528733,-0.287200542496062,0.288928892702173,-0.994018077631673,0.320214066524244,0.414998312955783
"IKZF3|22806",46.8339735542709,-0.268104330943067,0.269834740727112,-0.9935871497518,0.320423902797148,0.415213030051017
"HSD17B12|51144",5719.15804389945,-0.118557977646282,0.119319209486622,-0.993620207143379,0.320407802629222,0.415213030051017
"CFTR|1080",775.188573436346,-0.317240433649692,0.319317893405182,-0.99349407033431,0.320469238744414,0.41524316368695
"CDH6|1004",116.911324391584,-0.199936365639154,0.201394227845326,-0.992761151986484,0.320826365837761,0.415648626219711
"XKR9|389668",45.610613179393,0.297998803337932,0.300165028528094,0.992783219281793,0.320815609372394,0.415648626219711
"HERC5|51191",695.72590795193,-0.111674720559114,0.112520231474448,-0.992485698756079,0.320960652376616,0.4157939561823
"PML|5371",3607.59209761356,-0.0622205585498817,0.062718045069515,-0.992067888610337,0.321164409591539,0.4160218570168
"ZC3HAV1|56829",2730.6240047502,0.0690647842257606,0.0696193548723649,0.992034246114158,0.321180820003717,0.4160218570168
"PIGS|94005",3717.96065690821,0.0810620984874779,0.081722661822162,0.991917011512405,0.321238009937131,0.41606727576746
"SLC26A2|1836",7521.54635475802,0.177355028875572,0.178854850093116,0.991614310616892,0.321385705664079,0.41622990323781
"IL26|55801",0.417925626791722,-0.653777229634248,0.65936110917645,-0.991531378686898,0.321426178071553,0.416253651858381
"SLAMF7|57823",214.72286954873,-0.220511574443193,0.222412949912107,-0.991451147652755,0.321465335556255,0.416275694472894
"OVCA2|124641",1513.10886692711,0.0766400886906566,0.0773073626554405,0.991368558674574,0.32150564711053,0.416299228390382
"NPAT|4863",1099.58201800474,-0.0850451802477874,0.0858225690546268,-0.990941907060081,0.321713947681319,0.416540263436189
"ZKSCAN5|23660",925.981521586946,-0.0510150180352413,0.0515118669442669,-0.990354670904025,0.322000793163146,0.416882954590909
"ENKUR|219670",7.08309716880791,0.324121378594309,0.327317579349081,0.990235169277715,0.322059186197825,0.416929849679891
"DMP1|1758",0.331953446250407,0.849235030643249,0.857943425938404,0.989849685851221,0.32224759514341,0.41714504210586
"IPO5|3843",8556.44156471081,-0.0665432711487661,0.0672330968170884,-0.989739790356542,0.322301320855747,0.417185871330695
"TNFSF8|944",40.4125827755194,-0.216425420040642,0.218739455776028,-0.989421040995205,0.322457184108911,0.417317947893876
"HMGCS2|3158",5329.33751297868,0.309897976388989,0.313213703551033,0.989413850273943,0.322460700821705,0.417317947893876
"IL7|3574",122.295374359186,-0.152075084759048,0.153705131979547,-0.989394972051321,0.3224699335733,0.417317947893876
"KCTD16|57528",12.7997792538491,-0.254619865009686,0.257430499282693,-0.989081968605744,0.322623038957574,0.417487355325983
"NRN1L|123904",13.485670329984,-0.185328482466404,0.187459586747206,-0.988631660200575,0.3228433901142,0.417743752225799
"PLOD2|5352",1677.11034529122,-0.138520202604858,0.140123167769832,-0.988560313112483,0.322878311665921,0.41776019340014
"GAS8|2622",1226.5865365929,-0.0724329836636062,0.0732784063475766,-0.988462867492501,0.322926011386686,0.417793164370597
"MYCBP|26292",1759.64477069773,-0.0500689420813965,0.0506561732521443,-0.988407510219439,0.322953110869352,0.417799480592884
"SLC41A3|54946",2761.34379686932,0.0559577659090262,0.0566393023141375,0.987967076265677,0.323168772808117,0.418049719519615
"NUDT13|25961",100.956961993867,-0.0959710640701209,0.0971817461970288,-0.987542083011626,0.323376963071283,0.418290259358611
"NCRNA00201|284702",905.818483349405,-0.14825790201794,0.150150403506666,-0.987395961352565,0.323448563471847,0.418354098362203
"SFTA1P|207107",1.24863156394026,-0.608875260173098,0.616935567463763,-0.986934928514819,0.323674539768409,0.418617587368978
"SAP18|10284",7562.76714343171,0.0673171141297721,0.0682235996771693,0.986713020836095,0.32378334498747,0.418729509833531
"DDX42|11325",7587.69598670113,0.0420641847186397,0.0426607314864368,0.986016489942588,0.324125021041954,0.419142554029291
"DBI|1622",13851.8299906861,-0.138300473215194,0.140269892100204,-0.985959788978781,0.324152845447995,0.419149711796022
"TSEN54|283989",1082.08616968566,0.0681944451634197,0.0691753197982768,0.985820453917418,0.324221226825405,0.419209307649322
"DNAJC17|55192",636.092562870184,-0.0844563297294238,0.0857522386805056,-0.984887753707397,0.324679209393407,0.419772604513098
"TBX20|57057",0.39511878306629,1.98087929089667,2.01182193106891,0.984619592969744,0.324810961913723,0.419914075263822
"PTER|9317",1132.22896027399,0.0817476349537285,0.0830704448069671,0.984076047066891,0.325078123186101,0.420172802702222
"UNC93B1|81622",1561.48413837043,-0.100672454601043,0.102301257427045,-0.984078369445627,0.325076981396737,0.420172802702222
"GTF2H2B|653238",177.927322497227,0.239975166192319,0.243840688906684,0.984147343367111,0.32504307179966,0.420172802702222
"STARD7|56910",8264.89395742443,0.0507695252748213,0.0516086672494157,0.983740289774602,0.325243224541396,0.420357308419309
